slice_id,sortie_id,stage,start_s,end_s,direct_margin_db,midpoint_status
68,T002,巡航,809.427035564,829.190522787,-0.107041869,ASSIGNED
69,T002,巡航,829.190522787,848.954010011,-0.422433362,ASSIGNED
70,T002,巡航,848.954010011,868.717497234,-1.020854021,ASSIGNED
71,T002,巡航,868.717497234,888.480984457,-1.580737777,ASSIGNED
72,T002,巡航,888.480984457,908.244471681,-2.106744019,ASSIGNED
73,T002,巡航,908.244471681,928.007958904,-2.602735847,ASSIGNED
74,T002,巡航,928.007958904,947.771446127,-3.071951629,ASSIGNED
75,T002,巡航,947.771446127,967.534933351,-3.517132742,ASSIGNED
76,T002,巡航,967.534933351,987.298420574,-3.940620270,ASSIGNED
77,T002,巡航,987.298420574,1007.061907798,-4.344429288,ASSIGNED
78,T002,巡航,1007.061907798,1026.825395021,-4.730306680,ASSIGNED
79,T002,巡航,1026.825395021,1046.588882244,-5.099776694,ASSIGNED
80,T002,下降,1046.588882244,1061.497924603,-5.454177219,ASSIGNED
81,T002,下降,1061.497924603,1076.406966961,-5.453487438,ASSIGNED
82,T002,下降,1076.406966961,1091.316009320,-5.452938121,ASSIGNED
83,T002,投送,1091.316009320,1111.116009320,-5.452529325,ASSIGNED
84,T002,投送,1111.116009320,1130.916009320,-5.452529325,ASSIGNED
85,T002,投送,1130.916009320,1150.716009320,-5.452529325,ASSIGNED
86,T002,投送,1150.716009320,1170.516009320,-5.452529325,ASSIGNED
87,T002,投送,1170.516009320,1190.316009320,-5.452529325,ASSIGNED
88,T002,投送,1190.316009320,1210.116009320,-5.452529325,ASSIGNED
89,T002,投送,1210.116009320,1229.916009320,-5.452529325,ASSIGNED
90,T002,投送,1229.916009320,1249.716009320,-5.452529325,ASSIGNED
91,T002,投送,1249.716009320,1269.516009320,-5.452529325,ASSIGNED
92,T002,投送,1269.516009320,1289.316009320,-5.452529325,ASSIGNED
93,T002,投送,1289.316009320,1309.116009320,-5.452529325,ASSIGNED
94,T002,投送,1309.116009320,1328.916009320,-5.452529325,ASSIGNED
95,T002,投送,1328.916009320,1348.716009320,-5.452529325,ASSIGNED
96,T002,投送,1348.716009320,1368.516009320,-5.452529325,ASSIGNED
97,T002,投送,1368.516009320,1388.316009320,-5.452529325,ASSIGNED
98,T002,投送,1388.316009320,1408.116009320,-5.452529325,ASSIGNED
99,T002,投送,1408.116009320,1427.916009320,-5.452529325,ASSIGNED
100,T002,投送,1427.916009320,1447.716009320,-5.452529325,ASSIGNED
101,T002,投送,1447.716009320,1467.516009320,-5.452529325,ASSIGNED
102,T002,投送,1467.516009320,1487.316009320,-5.452529325,ASSIGNED
103,T002,爬升,1487.316009320,1505.206860150,-5.452529325,ASSIGNED
104,T002,爬升,1505.206860150,1523.097710980,-5.453195218,ASSIGNED
105,T002,巡航,1523.097710980,1542.861198203,-5.454177219,ASSIGNED
106,T002,巡航,1542.861198203,1562.624685426,-5.099776694,ASSIGNED
107,T002,巡航,1562.624685426,1582.388172650,-4.730306680,ASSIGNED
108,T002,巡航,1582.388172650,1602.151659873,-4.344429288,ASSIGNED
109,T002,巡航,1602.151659873,1621.915147096,-3.940620270,ASSIGNED
110,T002,巡航,1621.915147096,1641.678634320,-3.517132742,ASSIGNED
111,T002,巡航,1641.678634320,1661.442121543,-3.071951629,ASSIGNED
112,T002,巡航,1661.442121543,1681.205608767,-2.602735847,ASSIGNED
113,T002,巡航,1681.205608767,1700.969095990,-2.106744019,ASSIGNED
114,T002,巡航,1700.969095990,1720.732583213,-1.580737777,ASSIGNED
115,T002,巡航,1720.732583213,1740.496070437,-1.020854021,ASSIGNED
116,T002,巡航,1740.496070437,1760.259557660,-0.422433362,ASSIGNED
151,T003,巡航,692.399419633,711.416582365,-0.087288398,ASSIGNED
152,T003,巡航,711.416582365,730.433745096,-0.087288398,ASSIGNED
153,T003,巡航,730.433745096,749.450907828,-0.685810481,ASSIGNED
154,T003,巡航,749.450907828,768.468070560,-1.245777270,ASSIGNED
155,T003,巡航,768.468070560,787.485233292,-1.771852348,ASSIGNED
156,T003,巡航,787.485233292,806.502396024,-2.267901875,ASSIGNED
157,T003,巡航,806.502396024,825.519558756,-2.737166497,ASSIGNED
158,T003,下降,825.519558756,838.165341227,-3.182389315,ASSIGNED
159,T003,下降,838.165341227,850.811123697,-3.181295482,ASSIGNED
160,T003,投送,850.811123697,869.272662159,-3.180468044,ASSIGNED
161,T003,投送,869.272662159,887.734200620,-3.180468044,ASSIGNED
162,T003,投送,887.734200620,906.195739082,-3.180468044,ASSIGNED
163,T003,投送,906.195739082,924.657277544,-3.180468044,ASSIGNED
164,T003,投送,924.657277544,943.118816005,-3.180468044,ASSIGNED
165,T003,投送,943.118816005,961.580354467,-3.180468044,ASSIGNED
166,T003,投送,961.580354467,980.041892928,-3.180468044,ASSIGNED
167,T003,投送,980.041892928,998.503431390,-3.180468044,ASSIGNED
168,T003,投送,998.503431390,1016.964969851,-3.180468044,ASSIGNED
169,T003,投送,1016.964969851,1035.426508313,-3.180468044,ASSIGNED
170,T003,投送,1035.426508313,1053.888046774,-3.180468044,ASSIGNED
171,T003,投送,1053.888046774,1072.349585236,-3.180468044,ASSIGNED
